collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Sirnak,3017,0.12625,0.10438,0.12933,0.12036,0.08636,0.11477,0.11019,0.12622,0.09987,0.12914,0.11496,0.12877,0.1219,0.12145,0.12757,0.11038,0.12066,0.1222,0.12074,0.11192
Sirnak,3018,0.1213,0.10531,0.11722,0.10477,0.11463,0.11304,0.11101,0.10585,0.11876,0.12097,0.11053,0.11684,0.11628,0.11806,0.09384,0.1028,0.11034,0.11949,0.1159,0.11387
Sirnak,3020,0.1457,0.15712,0.14576,0.14159,0.15295,0.13882,0.13989,0.14216,0.14513,0.15971,0.14153,0.13623,0.14317,0.14469,0.14292,0.14191,0.17138,0.1681,0.15945,0.12954
Sirnak,3021,0.17564,0.1607,0.15424,0.1344,0.16669,0.13744,0.15506,0.16249,0.14452,0.14817,0.15206,0.15463,0.14436,0.15307,0.15066,0.13981,0.13569,0.16113,0.15704,0.14755
Sirnak,3023,0.12914,0.13287,0.13809,0.1294,0.13414,0.11676,0.13843,0.11617,0.13041,0.11566,0.11812,0.1255,0.1405,0.14347,0.12978,0.11863,0.12461,0.12719,0.12384,0.12308
Sirnak,3024,0.131,0.13273,0.13341,0.12096,0.14031,0.12865,0.13207,0.13987,0.1399,0.13891,0.14494,0.1399,0.13667,0.1281,0.12659,0.13578,0.10203,0.13292,0.14505,0.15277
Sirnak,3025,0.09876,0.12375,0.122,0.11113,0.08044,0.11987,0.12544,0.1007,0.10815,0.12103,0.08756,0.14492,0.1211,0.14343,0.15593,0.08491,0.12848,0.13418,0.1334,0.09902
Sirnak,3026,0.12095,0.11177,0.12164,0.12244,0.11617,0.12882,0.12913,0.12882,0.12043,0.12087,0.12852,0.11787,0.11765,0.10912,0.09842,0.11735,0.11721,0.11344,0.10527,0.11526
Sirnak,3028,0.12254,0.16192,0.15016,0.13895,0.12285,0.13448,0.13334,0.13895,0.14556,0.12108,0.1374,0.13658,0.14478,0.14332,0.13334,0.12349,0.13042,0.13443,0.12185,0.13981
Sirnak,3029,0.13757,0.15816,0.14596,0.14719,0.14648,0.14564,0.14441,0.1477,0.14538,0.12622,0.14609,0.12886,0.12819,0.14183,0.12486,0.11506,0.1448,0.13203,0.12757,0.14222
Sirnak,3030,0.11783,0.12288,0.11888,0.09773,0.125,0.09948,0.12047,0.11275,0.11066,0.11794,0.11622,0.11869,0.09948,0.13125,0.11649,0.1262,0.12099,0.12801,0.11955,0.14082
Sirnak,3032,0.13854,0.13304,0.13901,0.12609,0.12931,0.14224,0.14945,0.13579,0.13193,0.13257,0.13924,0.12854,0.11625,0.12676,0.13716,0.12637,0.13611,0.12356,0.11702,0.12331
Sirnak,3033,0.16152,0.09997,0.13812,0.12662,0.09159,0.13325,0.17274,0.14299,0.13839,0.12472,0.12094,0.17775,0.11269,0.09659,0.13014,0.13433,0.18018,0.15868,0.09077,0.15759
Sirnak,3034,0.11225,0.1169,0.11326,0.11491,0.11082,0.11046,0.11757,0.11651,0.11005,0.11203,0.11495,0.11271,0.1124,0.11714,0.14898,0.11482,0.11158,0.1148,0.10842,0.1146
Sirnak,3035,0.12405,0.11829,0.13383,0.13107,0.11408,0.12967,0.12847,0.13835,0.12292,0.12265,0.13364,0.11941,0.12722,0.12178,0.13537,0.12155,0.12443,0.11771,0.13145,0.14979
Sirnak,3036,0.11734,0.12121,0.12698,0.10843,0.1137,0.10242,0.1191,0.11623,0.11641,0.10848,0.11133,0.10021,0.09944,0.1157,0.11436,0.10819,0.09942,0.1195,0.10751,0.12927
Sirnak,3037,0.11874,0.11467,0.11784,0.12872,0.11652,0.1108,0.11516,0.11209,0.12598,0.11394,0.11659,0.10921,0.13272,0.11639,0.11581,0.12201,0.1149,0.12604,0.09625,0.10852
Sirnak,3038,0.11163,0.12661,0.23767,0.11554,0.11736,0.1178,0.11315,0.11882,0.12568,0.11985,0.13003,0.14814,0.11471,0.11892,0.13243,0.11672,0.14017,0.11278,0.10576,0.12612
Sirnak,3039,0.12369,0.08611,0.11348,0.12044,0.09972,0.11138,0.10145,0.11321,0.11104,0.10965,0.11744,0.11525,0.10473,0.10742,0.112,0.12165,0.10894,0.1069,0.11491,0.11713
