collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Destek,1353,0.08972,0.09145,0.07682,0.09811,0.08941,0.08563,0.08867,0.08034,0.06838,0.06869,0.08768,0.06597,0.08537,0.0785,0.07147,0.10042,0.12916,0.08978,0.09811,0.08784
Destek,1354,0.11399,0.11878,0.10634,0.10313,0.11591,0.11495,0.1016,0.1128,0.11141,0.10218,0.10318,0.11916,0.13091,0.11237,0.11064,0.11261,0.13165,0.10926,0.0861,0.11586
Destek,1355,0.10704,0.12216,0.11187,0.10718,0.11925,0.09032,0.10585,0.1126,0.09078,0.11351,0.10731,0.10294,0.10176,0.11455,0.10563,0.10932,0.1427,0.11282,0.10089,0.10995
Destek,1356,0.12422,0.12634,0.1198,0.12788,0.12874,0.13892,0.12812,0.12287,0.12485,0.12321,0.1336,0.1236,0.12446,0.10744,0.10768,0.10253,0.11066,0.11619,0.12398,0.12297
Destek,1357,0.11325,0.09691,0.11776,0.12036,0.11455,0.11781,0.11951,0.12417,0.11553,0.12635,0.12242,0.13781,0.11826,0.11624,0.11982,0.12234,0.11187,0.13592,0.11866,0.10519
Destek,1358,0.10896,0.11437,0.11457,0.11335,0.09606,0.08197,0.09343,0.10617,0.11367,0.11425,0.117,0.11465,0.1017,0.09527,0.12057,0.11269,0.11014,0.11037,0.12041,0.11641
Destek,1359,0.1459,0.12481,0.13184,0.15483,0.14528,0.14754,0.14487,0.14313,0.14744,0.14631,0.14298,0.18639,0.13928,0.14487,0.13317,0.1671,0.15129,0.16268,0.14282,0.14805
Destek,1360,0.14981,0.14075,0.13539,0.13187,0.1369,0.12707,0.12116,0.14075,0.13402,0.13919,0.13407,0.10625,0.12601,0.12405,0.12977,0.13713,0.12276,0.15855,0.12583,0.11938
Destek,1362,0.09928,0.10594,0.12005,0.10055,0.0958,0.09095,0.10602,0.10416,0.0927,0.1179,0.11903,0.11141,0.10658,0.10548,0.10001,0.10732,0.09589,0.10193,0.1032,0.10949
Destek,1363,0.11154,0.11082,0.09875,0.11133,0.11285,0.11154,0.12016,0.12441,0.13007,0.10627,0.11456,0.09381,0.11869,0.12418,0.11801,0.10878,0.11372,0.11663,0.10995,0.1133
Destek,1364,0.10078,0.10479,0.11395,0.08942,0.11276,0.11371,0.10866,0.11122,0.15704,0.113,0.10943,0.11104,0.10563,0.09804,0.10818,0.10087,0.11053,0.121,0.10598,0.11443
Destek,1365,0.08738,0.11977,0.11212,0.11064,0.12368,0.10617,0.14405,0.10074,0.13023,0.12055,0.11207,0.12562,0.12714,0.11553,0.12585,0.13258,0.13788,0.14506,0.13073,0.1264
Destek,1366,0.10093,0.11708,0.11799,0.10622,0.1214,0.11018,0.104,0.11084,0.1178,0.1129,0.10627,0.13678,0.12683,0.10516,0.11506,0.11492,0.11592,0.11495,0.11752,0.12035
